604;22
605;478
606;546
607;230
608;534
609;463
610;18
611;173
612;536
613;84
614;128
615;389
616;436
617;494
618;272
619;286
620;301
621;216
622;308
623;455
624;510
625;327
626;246
627;317
628;588
629;522
630;576
631;617
632;478
633;280
634;368
635;396
636;347
637;500
638;194
639;408
640;82
641;494
642;411
643;248
644;504
645;146
646;33
647;88
648;502
649;64
650;131
651;264
652;395
653;575
654;108
655;321
656;186
657;226
658;36
659;163
660;135
661;600
662;408
663;76
664;48
665;410
666;75
667;445
668;590
669;270
670;517
671;210
672;517
673;445
674;335
675;213
676;171
677;106
678;263
679;526
680;411
681;297
682;386
683;674
684;559
685;608
686;18
687;105
688;277
689;622
690;565
691;88
692;667
693;206
694;671
695;342
696;279
697;34
698;269
699;430
700;665
701;394
702;204
703;240
704;421
705;135
706;121
707;142
708;553
709;264
710;300
711;120
712;360
713;208
714;140
715;144
716;103
717;583
718;256
719;715
720;381
721;626
722;122
723;354
724;627
725;322
726;570
727;104
728;574
729;485
730;344
731;294
732;285
733;505
734;29
735;217
736;352
737;455
738;388
739;113
740;551
741;339
742;190
743;331
744;337
745;331
746;491
747;580
748;599
749;151
750;454
751;70
752;397
753;126
754;363
755;531
756;83
757;308
758;249
759;668
760;4
761;286
762;730
763;17
764;231
765;429
766;591
767;406
768;554
769;61
770;70
771;658
772;696
773;615
774;395
775;263
776;691
777;61
778;768
779;711
780;265
781;558
782;573
783;91
784;97
785;582
786;232
787;199
788;81
789;149
790;532
791;169
792;398
793;224
794;364
795;516
796;576
797;517
798;568
799;727
800;253
801;107
802;1
803;452
804;645
805;648
806;526
807;311
808;590
809;30
810;733
811;683
812;515
813;645
814;774
815;111
816;212
817;540
818;354
819;747
820;601
821;121
822;816
823;769
824;661
825;759
826;236
827;815
828;393
829;109
830;55
831;182
832;144
833;473
834;369
835;177
836;530
837;836
838;296
839;107
840;207
841;431
842;709
843;202
844;14
845;643
846;355
847;315
848;596
849;75
850;539
851;824
852;469
853;48
854;593
855;537
856;473
857;318
858;278
859;545
860;27
861;321
862;400
863;292
864;579
865;59
866;276
867;436
868;629
869;698
870;198
871;586
872;645
873;463
874;842
875;664
876;202
877;155
878;508
879;805
880;234
881;539
882;640
883;697
884;596
885;305
886;700
887;699
888;798
889;846
890;122
891;561
892;155
893;569
894;736
895;262
896;594
897;810
898;642
899;145
900;651
901;141
902;784
903;712
904;137
905;905
906;393
907;29
908;36
909;685
910;136
911;231
912;690
913;413
914;545
915;169
916;357
917;403
918;202
919;60
920;374
921;658
922;379
923;732
924;321
925;823
926;299
927;523
928;429
929;881
930;260
931;507
932;839
933;704
934;710
935;242
936;60
937;887
938;893
939;835
940;535
941;326
942;915
943;161
944;936
945;4
946;543
947;920
948;337
949;275
950;667
951;405
952;939
953;600
954;606
955;455
956;437
957;439
958;500
959;916
960;173
961;750
962;515
963;17
964;575
965;71
966;885
967;781
968;935
969;561
970;732
971;669
972;152
973;930
974;640
975;871
976;402
977;520
978;779
979;147
980;584
981;346
982;217
983;620
984;73
985;884
986;91
987;28
988;549
989;25
990;725
991;104
992;598
993;229
994;553
995;413
996;501
997;352
998;479
999;242
1000;10
1001;910
1002;693
1003;886
1004;955
1005;834
1006;344
1007;700
1008;700
1009;626
1010;648
1011;165
1012;847
1013;899
1014;255
1015;630
1016;529
1017;178
1018;70
1019;203
1020;667
1021;273
1022;604
1023;792
1024;222
1025;3
1026;951
1027;162
1028;741
1029;465
1030;759
1031;629
1032;233
1033;305
1034;994
1035;767
1036;610
1037;982
1038;930
1039;499
1040;4
1041;959
1042;459
1043;21
1044;976
1045;439
1046;288
1047;302
1048;378
1049;517
1050;835
1051;990
1052;154
1053;440
1054;653
1055;172
1056;990
1057;44
1058;537
1059;992
1060;915
1061;258
1062;303
1063;29
1064;233
1065;1049
1066;684
1067;518
1068;128
1069;779
1070;910
1071;167
1072;370
1073;810
1074;911
1075;452
1076;194
1077;353
1078;1002
1079;606
1080;476
1081;741
1082;711
1083;1015
1084;259
1085;801
1086;989
1087;303
1088;281
1089;814
1090;618
1091;205
1092;1001
1093;218
1094;651
1095;222
1096;648
1097;710
1098;32
1099;1079
1100;446
1101;41
1102;994
1103;928
1104;840
1105;138
1106;303
1107;146
1108;212
1109;72
1110;858
1111;922
1112;422
1113;614
1114;881
1115;967
1116;710
1117;435
1118;926
1119;964
1120;83
1121;878
1122;521
1123;530
1124;1028
1125;16
1126;36
1127;242
1128;238
1129;405
1130;880
1131;818
1132;848
1133;347
1134;273
1135;899
1136;55
1137;472
1138;420
1139;655
1140;687
1141;711
1142;549
1143;1019
1144;632
1145;855
1146;326
1147;731
1148;498
1149;598
1150;845
1151;919
1152;524
1153;601
1154;711
1155;505
1156;469
1157;96
1158;225
1159;733
1160;986
1161;292
1162;357
1163;488
1164;582
1165;133
1166;437
1167;611
1168;886
1169;431
1170;175
1171;814
1172;530
1173;250
1174;554
1175;346
1176;198
1177;137
1178;771
1179;389
1180;170
1181;963
1182;668
1183;1130
1184;1044
1185;216
1186;807
1187;929
1188;248
1189;153
1190;206
1191;862
1192;65
1193;1186
1194;1193
1195;204
1196;252
1197;977
1198;271
1199;204
1200;902
1201;176
1202;284
1203;678
1204;863
1205;513
1206;178
1207;1155
1208;1102
1209;1049
1210;1021
1211;106
1212;1105
1213;365
1214;968
1215;111
1216;225
1217;1069
1218;1148
1219;59
1220;9
1221;805
1222;710
1223;862
1224;874
1225;1147
1226;846
1227;875
1228;506
1229;1097
1230;604
1231;1153
1232;968
1233;952
1234;125
1235;449
1236;903
1237;131
1238;647
1239;951
1240;1219
1241;111
1242;507
1243;840
1244;595
1245;231
1246;634
1247;742
1248;330
1249;72
1250;577
1251;1065
1252;496
1253;758
1254;442
1255;469
1256;560
1257;402
1258;117
1259;237
1260;823
1261;755
1262;235
1263;207
1264;176
1265;688
1266;942
1267;1172
1268;1122
1269;207
1270;684
1271;678
1272;439
1273;1149
1274;783
1275;691
1276;176
1277;842
1278;613
1279;796
1280;78
1281;285
1282;355
1283;918
1284;412
1285;1176
1286;744
1287;505
1288;1216
1289;612
1290;843
1291;1135
1292;869
1293;1280
1294;61
1295;359
1296;1022
1297;460
1298;101
1299;498
1300;830
1301;107
1302;733
1303;329
1304;1155
1305;747
1306;185
1307;1117
1308;540
1309;1145
1310;589
1311;1178
1312;546
1313;1070
1314;56
1315;432
1316;498
1317;934
1318;610
1319;59
1320;863
1321;498
1322;1193
1323;367
1324;750
1325;50
1326;733
1327;176
1328;999
1329;966
1330;687
1331;1036
1332;549
1333;310
1334;920
1335;413
1336;475
1337;141
1338;1032
1339;1204
1340;130
1341;768
1342;610
1343;1105
1344;912
1345;1208
1346;1147
1347;78
1348;608
1349;240
1350;1124
1351;308
1352;397
1353;1189
1354;25
1355;1204
1356;10
1357;156
1358;1209
1359;588
1360;802
1361;844
1362;751
1363;813
1364;1022
1365;625
1366;597
1367;259
1368;153
1369;56
1370;728
1371;1083
1372;733
1373;31
1374;338
1375;1191
1376;977
1377;598
1378;917
1379;367
1380;1155
1381;1378
1382;254
1383;795
1384;290
1385;728
1386;531
1387;1074
1388;1341
1389;257
1390;1101
1391;599
1392;1212
1393;268
1394;222
1395;535
1396;964
1397;433
1398;261
1399;417
1400;99
1401;996
1402;295
1403;1199
1404;829
1405;707
1406;433
1407;423
1408;51
1409;118
1410;642
1411;188
1412;1095
1413;13
1414;1105
1415;241
1416;137
1417;650
1418;899
1419;636
1420;669
1421;443
1422;545
1423;196
1424;155
1425;404
1426;528
1427;445
1428;592
1429;1351
1430;585
1431;294
1432;116
1433;1336
1434;499
1435;1422
1436;1428
1437;776
1438;194
1439;1104
1440;1332
1441;604
1442;1166
1443;993
1444;12
1445;132
1446;1441
1447;605
1448;781
1449;129
1450;1375
1451;1447
1452;1257
1453;327
1454;505
1455;860
1456;617
1457;524
1458;1452
1459;1070
1460;912
1461;97
1462;1027
1463;1289
1464;813
1465;780
1466;37
1467;913
1468;1229
1469;350
1470;866
1471;1376
1472;1054
1473;762
1474;435
1475;1313
1476;457
1477;904
1478;417
1479;813
1480;1394
1481;412
1482;1426
1483;1396
1484;44
1485;996
1486;27
1487;687
1488;629
1489;806
1490;374
1491;927
1492;124
1493;3
1494;681
1495;1045
1496;1037
1497;1266
1498;134
1499;1461
1500;1051
1501;145
1502;1185
1503;948
1504;1091
1505;1413
1506;716
1507;1129
1508;860
1509;94
1510;507
1511;335
1512;110
1513;624
1514;626
1515;685
1516;578
1517;440
1518;1293
1519;1160
1520;1432
1521;457
1522;331
1523;230
1524;830
1525;453
1526;745
1527;929
1528;275
1529;1307
1530;1134
1531;403
1532;1255
1533;1081
1534;79
1535;1273
1536;604
1537;692
1538;1287
1539;1139
1540;1512
1541;563
1542;276
1543;562
1544;1507
1545;1321
1546;1148
1547;319
1548;1223
1549;1088
1550;236
1551;1266
1552;1268
1553;1510
1554;893
1555;509
1556;209
1557;863
1558;112
1559;1286
1560;981
1561;1529
1562;15
1563;1371
1564;814
1565;686
1566;841
1567;1210
1568;1145
1569;162
1570;807
1571;1345
1572;1511
1573;757
1574;467
1575;211
1576;1398
1577;1020
1578;1251
1579;72
1580;346
1581;1356
1582;1501
1583;1325
1584;266
1585;1507
1586;1321
1587;1099
1588;1497
1589;380
1590;1321
1591;367
1592;1445
1593;222
1594;412
1595;153
1596;873
1597;488
1598;980
1599;291
1600;600
1601;488
1602;1556
1603;1269
1604;100
1605;1569
1606;250
1607;78
1608;640
1609;194
1610;525
1611;733
1612;1038
1613;964
1614;743
1615;1149
1616;861
1617;929
1618;1143
1619;324
1620;562
1621;714
1622;1593
1623;390
1624;1000
1625;1475
1626;1022
1627;605
1628;1415
1629;602
1630;885
1631;1117
1632;1196
1633;1338
1634;896
1635;1499
1636;740
1637;521
1638;1367
1639;1502
1640;346
1641;1283
1642;81
1643;1051
1644;1579
1645;1381
1646;1150
1647;473
1648;1514
1649;1590
1650;1562
1651;1314
1652;14
1653;863
1654;51
1655;998
1656;376
1657;955
1658;1629
1659;988
1660;1639
1661;1031
1662;108
1663;1565
1664;564
1665;257
1666;711
1667;1152
1668;733
1669;1329
1670;661
1671;289
1672;1113
1673;276
1674;1088
1675;111
1676;916
1677;1234
1678;929
1679;179
1680;548
1681;83
1682;492
1683;523
1684;1058
1685;493
1686;714
1687;434
1688;245
1689;294
1690;1681
1691;1550
1692;421
1693;478
1694;1100
1695;1364
1696;391
1697;939
1698;1494
1699;1685
1700;515
1701;1023
1702;393
1703;1025
1704;634
1705;915
1706;1151
1707;346
1708;1073
1709;1588
1710;820
1711;443
1712;210
1713;1111
1714;1419
1715;989
1716;1572
1717;496
1718;970
1719;656
1720;1533
1721;195
1722;696
1723;1080
1724;744
1725;766
1726;1119
1727;32
1728;1595
1729;1287
1730;584
1731;41
1732;655
1733;1051
1734;473
1735;41
1736;312
1737;662
1738;699
1739;592
1740;318
1741;1324
1742;1024
1743;1679
1744;1059
1745;827
1746;274
1747;874
1748;29
1749;1514
1750;324
1751;837
1752;22
1753;927
1754;1658
1755;212
1756;1568
1757;456
1758;1316
1759;1474
1760;492
1761;604
1762;245
1763;59
1764;871
1765;1301
1766;592
1767;791
1768;1280
1769;1741
1770;1486
1771;77
1772;560
1773;1109
1774;1608
1775;908
1776;947
1777;158
1778;690
1779;814
1780;690
1781;48
1782;1167
1783;489
1784;617
1785;338
1786;1498
1787;761
1788;445
1789;289
1790;189
1791;1137
1792;849
1793;558
1794;296
1795;1030
1796;1335
1797;1632
1798;1199
1799;882
1800;835
1801;439
1802;374
1803;545
1804;1264
1805;1620
1806;544
1807;1272
1808;1276
1809;1234
1810;962
1811;1748
1812;1390
1813;1672
1814;1400
1815;1027
1816;369
1817;1287
1818;257
1819;1179
1820;1090
1821;1754
1822;361
1823;493
1824;1527
1825;744
1826;1708
1827;92
1828;1137
1829;1359
1830;1004
1831;107
1832;537
1833;1704
1834;109
1835;1322
1836;992
1837;84
1838;1095
1839;25
1840;958
1841;475
1842;1754
1843;1837
1844;1715
1845;932
1846;1292
1847;717
1848;1582
1849;241
1850;425
1851;1283
1852;369
1853;1708
1854;451
1855;874
1856;1784
1857;1175
1858;1251
1859;1655
1860;413
1861;1747
1862;290
1863;589
1864;1502
1865;396
1866;1374
1867;1326
1868;1678
1869;890
1870;294
1871;1475
1872;799
1873;1253
1874;1391
1875;1548
1876;274
1877;1708
1878;547
1879;656
1880;1444
1881;390
1882;71
1883;928
1884;1003
1885;1422
1886;587
1887;43
1888;371
1889;431
1890;219
1891;1425
1892;584
1893;451
1894;740
1895;947
1896;936
1897;1802
1898;931
1899;930
1900;699
1901;86
1902;661
1903;1148
1904;1553
1905;774
1906;1273
1907;439
1908;1425
1909;1695
1910;1646
1911;566
1912;1734
1913;1235
1914;181
1915;202
1916;769
1917;657
1918;927
1919;593
1920;1742
1921;1607
1922;1092
1923;915
1924;1033
1925;366
1926;455
1927;1888
1928;1007
1929;1282
1930;1536
1931;394
1932;1182
1933;998
1934;1593
1935;763
1936;1411
1937;542
1938;225
1939;255
1940;200
1941;1363
1942;583
1943;134
1944;803
1945;577
1946;1254
1947;498
1948;43
1949;988
1950;1082
1951;1562
1952;596
1953;286
1954;24
1955;479
1956;1047
1957;653
1958;1190
1959;1003
1960;302
1961;1070
1962;1422
1963;1826
1964;838
1965;1904
1966;278
1967;658
1968;1171
1969;1455
1970;977
1971;435
1972;77
1973;739
1974;292
1975;1171
1976;1965
1977;1360
1978;315
1979;704
1980;618
1981;816
1982;1529
1983;1014
1984;1067
1985;1702
1986;343
1987;516
1988;1309
1989;1514
1990;484
1991;200
1992;440
1993;1566
1994;663
1995;121
1996;1670
1997;315
1998;1280
1999;424
2000;1857
2001;241
2002;1242
2003;747
2004;1297
2005;127
2006;1352
2007;1439
2008;1738
2009;1626
2010;54
2011;518
2012;1313
2013;1521
2014;1388
2015;211
2016;324
2017;1894
2018;249
2019;1453
2020;75
2021;834
2022;1826
2023;826
2024;1796
2025;1654
2026;301
2027;1438
2028;1675
2029;1661
2030;1575
2031;1948
2032;512
2033;1311
2034;1984
2035;1679
2036;1740
2037;543
2038;1243
2039;1865
2040;1773
2041;2006
2042;825
2043;970
2044;1933
2045;948
2046;25
2047;1227
2048;1609
2049;1213
2050;1723
2051;1505
2052;1772
2053;1502
2054;29
2055;221
2056;2038
2057;247
2058;1536
2059;835
2060;842
2061;797
2062;1790
2063;309
2064;1777
2065;1891
2066;1476
2067;1494
2068;1881
2069;976
2070;292
2071;1690
2072;331
2073;1570
2074;607
2075;1906
2076;1966
2077;1673
2078;1305
2079;708
2080;2028
2081;572
2082;539
2083;1700
2084;956
2085;803
2086;93
2087;1257
2088;675
2089;216
2090;1813
2091;1278
2092;1156
2093;2056
2094;1506
2095;1735
2096;1440
2097;653
2098;180
2099;1714
2100;1368
2101;1949
2102;911
2103;1700
2104;144
2105;183
2106;1642
2107;1424
2108;1118
2109;784
2110;1680
2111;1954
2112;1156
2113;681
2114;819
2115;420
2116;1852
2117;1474
2118;417
2119;303
2120;1005
2121;323
2122;1139
2123;1172
2124;323
2125;1716
2126;1858
2127;975
2128;975
2129;864
2130;669
2131;1186
2132;337
2133;1779
2134;189
2135;1925
2136;1591
2137;1144
2138;957
2139;1428
2140;1878
2141;262
2142;996
2143;1448
2144;1475
2145;1438
2146;1749
2147;1803
2148;1687
2149;908
2150;1333
2151;1345
2152;488
2153;1288
2154;468
2155;811
2156;1654
2157;1819
2158;2125
2159;1558
2160;803
2161;361
2162;715
2163;942
2164;729
2165;1653
2166;1040
2167;1763
2168;409
2169;1041
2170;685
2171;721
2172;404
2173;768
2174;558
2175;87
2176;583
2177;1004
2178;264
2179;310
2180;428
2181;1792
2182;1321
2183;101
2184;1780
2185;212
2186;298
2187;566
2188;225
2189;1986
2190;1981
2191;755
2192;627
2193;1164
2194;769
2195;678
2196;1179
2197;24
2198;2059
2199;2060
2200;1362
2201;1305
2202;63
2203;181
2204;677
2205;858
2206;1109
2207;255
2208;1892
2209;1590
2210;565
2211;2019
2212;1712
2213;720
2214;838
2215;78
2216;2086
2217;1892
2218;1198
2219;1260
2220;1508
2221;1826
2222;1039
2223;231
2224;73
2225;1700
2226;1352
2227;1308
2228;81
2229;599
2230;1490
2231;2111
2232;2145
2233;1670
2234;2064
2235;1549
2236;379
2237;1565
2238;694
2239;1661
2240;475
2241;1522
2242;1637
2243;1723
2244;805
2245;1406
2246;1680
2247;515
2248;1691
2249;1560
2250;1619
2251;2029
2252;1541
2253;1256
2254;2041
2255;793
2256;1141
2257;1865
2258;556
2259;1502
2260;1257
2261;1306
2262;1941
2263;1398
2264;446
2265;1074
2266;1570
2267;1569
2268;1135
2269;371
2270;1781
2271;139
2272;490
2273;2082
2274;1445
2275;600
2276;1401
2277;1102
2278;558
2279;43
2280;775
2281;1554
2282;1292
2283;1973
2284;2052
2285;390
2286;1201
2287;1933
2288;524
2289;535
2290;1425
2291;1275
2292;808
2293;1087
2294;1928
2295;604
2296;1925
2297;283
2298;1027
2299;1594
2300;1338
2301;2185
2302;694
2303;1999
2304;1492
2305;1590
2306;628
2307;2158
2308;1381
2309;3
2310;1750
2311;998
2312;1257
2313;352
2314;2112
2315;1461
2316;1154
2317;862
2318;1217
2319;546
2320;859
2321;2314
2322;713
2323;420
2324;1940
2325;24
2326;11
2327;1090
2328;1996
2329;2099
2330;1888
2331;396
2332;372
2333;1606
2334;164
2335;93
2336;2049
2337;888
2338;1912
2339;859
2340;2042
2341;260
2342;1810
2343;1689
2344;2124
2345;1609
2346;1019
2347;1784
2348;2224
2349;927
2350;1541
2351;1752
2352;1153
2353;2352
2354;932
2355;1204
2356;1737
2357;637
2358;1029
2359;284
2360;140
2361;998
2362;2289
2363;1021
2364;203
2365;833
2366;207
2367;1907
2368;1987
2369;2060
2370;1728
2371;662
2372;745
2373;2045
2374;803
2375;1770
2376;1268
2377;439
2378;2137
2379;1088
2380;2111
2381;1358
2382;306
2383;2229
2384;835
2385;759
2386;338
2387;724
2388;194
2389;2039
2390;1905
2391;2139
2392;1394
2393;1224
2394;1918
2395;578
2396;1969
2397;1429
2398;758
2399;1088
2400;2212
2401;2199
2402;587
2403;1913
2404;460
2405;1287
2406;95
2407;245
2408;2370
2409;1588
2410;1190
2411;1805
2412;1730
2413;1499
2414;1923
2415;2214
2416;889
2417;2259
2418;764
2419;859
2420;1922
2421;490
2422;1708
2423;1384
2424;1632
2425;547
2426;2381
2427;530
2428;1837
2429;21
2430;179
2431;248
2432;1151
2433;500
2434;1197
2435;1221
2436;1889
2437;773
2438;836
2439;2095
2440;482
2441;1605
2442;2329
2443;2126
2444;450
2445;743
2446;1097
2447;1946
2448;1300
2449;1975
2450;2134
2451;1459
2452;2056
2453;2214
2454;1275
2455;1051
2456;1603
2457;1910
2458;292
2459;1178
2460;1286
2461;50
2462;218
2463;2041
2464;993
2465;464
2466;1620
2467;1495
2468;23
2469;342
2470;304
2471;114
2472;22
2473;379
2474;2355
2475;2077
2476;360
2477;409
2478;2412
2479;2189
2480;1402
2481;1464
2482;2436
2483;1564
2484;475
2485;825
2486;603
2487;287
2488;1885
2489;657
2490;1283
2491;2154
2492;2179
2493;1022
2494;1360
2495;46
2496;1000
2497;2175
2498;1576
2499;1384
2500;1333
2501;1760
2502;1928
2503;1629
2504;2094
2505;2072
2506;2284
2507;1252
2508;505
2509;818
2510;17
2511;1201
2512;1934
2513;2112
2514;535
2515;1135
2516;2059
2517;1571
2518;713
2519;1219
2520;1889
2521;1883
2522;466
2523;203
2524;2121
2525;1855
2526;1694
2527;2277
2528;1993
2529;541
2530;656
2531;2358
2532;1277
2533;1069
2534;196
2535;2476
2536;275
2537;2078
2538;1455
2539;502
2540;541
2541;1265
2542;1472
2543;2280
2544;929
2545;1304
2546;953
2547;1094
2548;388
2549;2283
2550;2192
2551;1960
2552;378
2553;1550
2554;2069
2555;1914
2556;906
2557;326
2558;1307
2559;1754
2560;856
2561;1363
2562;2026
2563;1003
2564;658
2565;1742
2566;418
2567;269
2568;372
2569;553
2570;198
2571;1993
2572;288
2573;1593
2574;310
2575;849
2576;1716
2577;1134
2578;1242
2579;33
2580;1561
2581;915
2582;159
2583;1430
2584;2180
2585;1046
2586;1202
2587;655
2588;2585
2589;272
2590;1663
2591;1321
2592;2400
2593;1542
2594;2267
2595;1141
2596;1584
2597;2558
2598;563
2599;1712
2600;1167
2601;47
2602;525
2603;278
2604;369
2605;11
2606;864
2607;1258
2608;328
2609;182
2610;1681
2611;628
2612;796
2613;1342
2614;336
2615;2044
2616;445
2617;820
2618;2314
2619;650
2620;2342
2621;276
2622;2432
2623;2112
2624;2361
2625;1249
2626;949
2627;531
2628;1973
2629;2103
2630;69
2631;772
2632;1776
2633;1560
2634;2299
2635;388
2636;1545
2637;1223
2638;688
2639;2184
2640;880
2641;2418
2642;1321
2643;1072
2644;2311
2645;1569
2646;1225
2647;236
2648;1794
2649;2547
2650;1353
2651;1838
2652;312
2653;2472
2654;732
2655;349
2656;2499
2657;1133
2658;2407
2659;766
2660;2113
2661;2494
2662;1919
2663;2190
2664;2338
2665;167
2666;1348
2667;2362
2668;469
2669;593
2670;1923
2671;4
2672;1178
2673;1286
2674;2504
2675;988
2676;466
2677;2493
2678;586
2679;2258
2680;1191
2681;1618
2682;686
2683;1441
2684;295
2685;511
2686;191
2687;1067
2688;206
2689;70
2690;702
2691;933
2692;2526
2693;1597
2694;294
2695;1385
2696;1403
2697;558
2698;1975
2699;503
2700;1774
2701;1473
2702;2551
2703;1893
2704;326
2705;1022
2706;1051
2707;1206
2708;1850
2709;112
2710;1351
2711;1917
2712;527
2713;1826
2714;659
2715;1410
2716;885
2717;2540
2718;1571
2719;1852
2720;1508
2721;1455
2722;651
2723;1886
2724;875
2725;330
2726;596
2727;2547
2728;1687
2729;684
2730;1807
2731;832
2732;1276
2733;848
2734;2255
2735;1895
2736;1353
2737;849
2738;1841
2739;1917
2740;2432
2741;2067
2742;1282
2743;1926
2744;286
2745;803
2746;569
2747;298
2748;456
2749;2586
2750;1059
2751;1539
2752;1961
2753;368
2754;2242
2755;517
2756;2288
2757;1774
2758;2207
2759;1619
2760;1549
2761;510
2762;472
2763;2083
2764;790
2765;1679
2766;2373
2767;1667
2768;872
2769;2394
2770;325
2771;2086
2772;1357
2773;1411
2774;462
2775;1672
2776;2400
2777;1794
2778;1487
2779;2720
2780;2051
2781;12
2782;1451
2783;1397
2784;1372
2785;2435
2786;1688
2787;2707
2788;1402
2789;699
2790;1314
2791;865
2792;2142
2793;247
2794;1039
2795;938
2796;473
2797;310
2798;1064
2799;1141
2800;957
2801;2776
2802;862
2803;2341
2804;2379
2805;1015
2806;1553
2807;1504
2808;716
2809;1121
2810;1434
2811;82
2812;2491
2813;1713
2814;385
2815;1889
2816;2401
2817;1132
2818;27
2819;2490
2820;253
2821;1547
2822;288
2823;514
2824;1471
2825;529
2826;1438
2827;1105
2828;2048
2829;1052
2830;340
2831;1152
2832;220
2833;1187
2834;2824
2835;1986
2836;32
2837;1967
2838;776
